"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:11fNLqDB47gMKj7BHhR2Qr","Wake up Little Susie","spotify:artist:4ACplpEqD6JIVgKrafauzs","The Everly Brothers","spotify:album:4lmdDGcU5u1xk3GCcVJSYT","The Very Best of The Everly Brothers","spotify:artist:4ACplpEqD6JIVgKrafauzs","The Everly Brothers","1964-08-01","https://i.scdn.co/image/ab67616d0000b273e9a522d43a304d4d433ff251","1","3","123520","https://p.scdn.co/mp3-preview/dad94ca5005c094a9b81d005374044f67ebda6d4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USWB19903263","spotify:user:bradnumber1","2023-02-14T22:20:21Z","adult standards,folk rock,mellow gold,rock-and-roll,rockabilly,sunshine pop","0.709","0.62","2","-9.382","1","0.034","0.318","0","0.0426","0.936","93.723","4","","Rhino/Warner Records","C © 2008 Rhino Entertainment Company, a Warner Music Group Company., P ℗ 2008 Warner Records Inc. Manufactured and marketed by Rhino Entertainment Company. All rights reserved."
"spotify:track:1Qrdlkgg9I4J7r3P4kZNwr","Missing You","spotify:artist:2TPyCsRoh2tjeZLTQ2ojlj","John Waite","spotify:album:65Uo74eW8L3zXUxSOlSm6H","No Brakes","spotify:artist:2TPyCsRoh2tjeZLTQ2ojlj","John Waite","1984-01-01","https://i.scdn.co/image/ab67616d0000b273f7730f46da78d52e66bd6f65","1","2","269760","https://p.scdn.co/mp3-preview/7f98fac8de52abb07b4996c4058299c9d5219deb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USEM38800236","spotify:user:bradnumber1","2021-08-08T09:26:31Z","album rock,mellow gold,new romantic,new wave,new wave pop,soft rock","0.552","0.552","11","-9.736","0","0.0364","0.052","0","0.046","0.593","208.571","4","","Capitol Records","C © 1984 Capitol Records, LLC, P ℗ 1984 Capitol Records, LLC"
"spotify:track:5u0YB9bpmgEPS2bPhwfRFV","arms","spotify:artist:7H55rcKCfwqkyDFH9wpKM6","Christina Perri","spotify:album:3XNK8vPk3O1rjhDZyOMJ6n","lovestrong.","spotify:artist:7H55rcKCfwqkyDFH9wpKM6","Christina Perri","2011-05-10","https://i.scdn.co/image/ab67616d0000b27326a2f5224465a369f8abbf88","1","2","261213","https://p.scdn.co/mp3-preview/ddd237a50878608d4ad57c1b408be1beabc329fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USAT21100375","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop","0.463","0.755","4","-7.244","1","0.0634","0.11","0.00000489","0.103","0.252","145.319","4","","Atlantic Records","C © 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:0eRs6SGN3HsETmKTm1h4Xs","Love Will Find A Way","spotify:artist:3Y5abCLsMxsOLaZ8rYusSR","Pablo Cruise","spotify:album:4HgKVZnOQKslna00lwVNoe","It's Good to Be Live","spotify:artist:3Y5abCLsMxsOLaZ8rYusSR","Pablo Cruise","2011-11-08","https://i.scdn.co/image/ab67616d0000b273b030c50ca64328e2196a16e0","1","8","374360","https://p.scdn.co/mp3-preview/d0767a3dbe75354d3414ccfe2bee89ef22234fba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","USXMM1100031","spotify:user:bradnumber1","2021-08-08T09:26:31Z","soft rock,yacht rock","0.653","0.837","11","-5.424","1","0.0666","0.103","0.00211","0.798","0.632","124.678","4","","G&K Entertainment","C (C) 2011 G&K Entertainment"
"spotify:track:1xkEYEogekBKpwHPnWIDcW","Volare","spotify:artist:4hJTgr1adnhIkhmD9jLzd6","Bobby Rydell","spotify:album:3ctSJWU9smZ8GlLj45inBY","Home in Your Arms","spotify:artist:4hJTgr1adnhIkhmD9jLzd6","Bobby Rydell","2016-10-31","https://i.scdn.co/image/ab67616d0000b2736c8a79c3a960b645deeb2980","1","6","147546","https://p.scdn.co/mp3-preview/8c604f4c92fd1436731901e06339cf1513ee9e76?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM4TX1613949","spotify:user:bradnumber1","2021-08-08T09:26:31Z","adult standards,bubblegum pop,doo-wop,merseybeat,rock-and-roll","0.506","0.661","9","-6.377","0","0.0333","0.564","0","0.0773","0.863","129.615","4","","Newport Music","C (C) 2016 Newport Music"
"spotify:track:2u2udGmop1z67EPpr91km7","Man in the Mirror","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:3OBhnTLrvkoEEETjFA3Qfk","HIStory - PAST, PRESENT AND FUTURE - BOOK I","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","1995-06-16","https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7","1","8","319306","https://p.scdn.co/mp3-preview/92b8855a93a08a851004df5477f6fe5ab17411a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USSM18700004","spotify:user:bradnumber1","2021-08-08T09:26:31Z","r&b,soul","0.794","0.798","8","-5.639","1","0.0366","0.429","0.0000116","0.118","0.265","100.338","4","","Epic","P (P) 1979, 1982, 1987, 1988, 1991, 1995 MJJ Productions Inc."
"spotify:track:4xSrLrL3N7dDenrJ4cplzw","Tennessee Bird Walk","spotify:artist:5euFVjMHgVfUUaaFD2zYl1, spotify:artist:4iukgoDYPYloiRAXegzb1I","Jack Blanchard & Misty Morgan, Misty Morgen","spotify:album:5QDSoqrJ5ME8KQ36mpGUYw","Life And Death (And Almost Everything Else).","spotify:artist:5euFVjMHgVfUUaaFD2zYl1","Jack Blanchard & Misty Morgan","2005-01-01","https://i.scdn.co/image/ab67616d0000b27321903a3e0919c973cb3c9f32","1","1","171800","https://p.scdn.co/mp3-preview/79f671c053fbb1d626c6066756b4beabb77a8fc2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","AUPH10700191","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.711","0.819","0","-7.166","1","0.0335","0.092","0.000053","0.0699","0.88","130.224","4","","The Omni Recording Corporation","C (C) 2007 The Omni Recording Corporation"
"spotify:track:0odIT9B9BvOCnXfS0e4lB5","Bette Davis Eyes","spotify:artist:5PN2aHIvLEM98XIorsPMhE","Kim Carnes","spotify:album:3iMwQk5yE0UDDKbLCdcxZA","Mistaken Identity","spotify:artist:5PN2aHIvLEM98XIorsPMhE","Kim Carnes","1981-01-01","https://i.scdn.co/image/ab67616d0000b2738ccc17f29764d812062204a8","1","1","228000","https://p.scdn.co/mp3-preview/a4f997fc2efeacdc204502993a620ba8015d785b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USCA28100081","spotify:user:bradnumber1","2021-08-08T09:26:31Z","new romantic,new wave pop,soft rock","0.675","0.649","5","-10.271","1","0.0319","0.0204","0","0.0959","0.596","116.62","4","","Capitol Records","C © 1981 Capitol Records Inc., P ℗ 1981 Capitol Records Inc."
"spotify:track:0qrRc6Fv3CUUiTOjqxHmWP","Not Over","spotify:artist:6fXEqmGQEt6ONuqVmwrN46","Bag Raiders","spotify:album:1HPUrRUr6dg34UHoqUQx6a","Bag Raiders (Deluxe)","spotify:artist:6fXEqmGQEt6ONuqVmwrN46","Bag Raiders","2011-01-01","https://i.scdn.co/image/ab67616d0000b273273d3dfbf1d03268805e53b6","1","7","239946","https://p.scdn.co/mp3-preview/324877bafe03d0ecd1363fe1632088cfc0401874?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","AUUM71001521","spotify:user:bradnumber1","2021-08-08T09:26:31Z","alternative dance,australian dance,indietronica,nu disco","0.598","0.94","9","-3.352","0","0.0321","0.00245","0.0000238","0.19","0.73","114.024","4","","Modular","C © 2011 Modular Recordings, P ℗ 2011 Modular Recordings"
"spotify:track:6qyiEronCcndBsvCQbWAEX","The Land of Make Believe","spotify:artist:5ZfzzHE7rxONfoksJsLXrX","Bucks Fizz","spotify:album:014iVuewM9Vd09Yew27dDv","Are You Ready?","spotify:artist:5ZfzzHE7rxONfoksJsLXrX","Bucks Fizz","1982","https://i.scdn.co/image/ab67616d0000b273ebaa5a16fbc1289600293a78","1","10","228440","https://p.scdn.co/mp3-preview/7dd0493c35101835c69db1a4d162d5d2d3e943d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","GBARL8100036","spotify:user:bradnumber1","2021-08-08T09:26:31Z","new wave pop","0.562","0.687","0","-12.745","1","0.0727","0.0969","0.00215","0.151","0.813","170.386","4","","Sony BMG Music UK","P (P) 2004 BMG UK & Ireland Ltd."
"spotify:track:7hBkTfYpTqsa7DkWhin2Sb","I Don't Like It","spotify:artist:1JAZUvzwY3L4SjbPrUPPJE","Pauline Pantsdown","spotify:album:0g2BZaclrC0iZtEGBvJNPA","I Don't Like It","spotify:artist:1JAZUvzwY3L4SjbPrUPPJE","Pauline Pantsdown","1998-08-01","https://i.scdn.co/image/ab67616d0000b273fc08d04c81a52f86a6afa6d6","1","1","202493","https://p.scdn.co/mp3-preview/3c5aee273ad23fb2572903ab71dafad6a761e949?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","TCAAS1002144","spotify:user:bradnumber1","2021-08-08T09:26:31Z","parody","0.945","0.824","1","-7.182","1","0.241","0.0591","0.000753","0.129","0.704","125.241","4","","Caring Potato","C 1998 Caring Potato, P 1998 Caring Potato"
"spotify:track:3x6wVKXfCm85Pw7gYo0rqq","That's Amore","spotify:artist:49e4v89VmlDcFCMyDv9wQ9, spotify:artist:0liyb0PPDyu3pfG7WZtsxO","Dean Martin, Dick Stabile And His Orchestra","spotify:album:31Mwr76okDPhxDxK6OaL1N","The Capitol Years","spotify:artist:49e4v89VmlDcFCMyDv9wQ9","Dean Martin","1989-01-01","https://i.scdn.co/image/ab67616d0000b27375120bfb3b80e157d4615518","1","1","188266","https://p.scdn.co/mp3-preview/66e2d2f7d12015daa9ac6f4c51bc4204c044bf08?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USCA25300027","spotify:user:bradnumber1","2024-01-02T03:28:41Z","adult standards,easy listening,lounge,vocal jazz","0.407","0.17","10","-13.409","1","0.0341","0.76","0","0.0737","0.577","124.047","4","","Capitol Records","C © 1989 Capitol Records Inc., P This Compilation ℗ 1989 Capitol Records Inc."
"spotify:track:2LG0s0LxEoAvqXpDm9SDTx","Rome Wasn't Built in a Day","spotify:artist:6bWxFw65IEJzBYjx3SxUXd","Morcheeba","spotify:album:2pMV9IcGdjDqM8TLSEIRIJ","Rome Wasn't Built in a Day","spotify:artist:6bWxFw65IEJzBYjx3SxUXd","Morcheeba","2000","https://i.scdn.co/image/ab67616d0000b273018b26b0976aa697700b8d99","1","1","214719","https://p.scdn.co/mp3-preview/6000e01453c429e2a7779958885d1cdc0f6c04fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","GBAHS0004193","spotify:user:bradnumber1","2021-11-20T11:08:40Z","downtempo,electronica,trip hop","0.61","0.807","5","-4.997","1","0.0305","0.0769","0.00000264","0.376","0.689","112.031","4","","Atlantic Records UK","C © 2000 China Records Ltd, P ℗ 2000 China Records Ltd"
"spotify:track:0xImO2GMlFLYSg4eDFcz1p","Our Day Will Come - Single Version","spotify:artist:7y0ngZzIllkP8ZOqgTKQFc","Ruby And The Romantics","spotify:album:0Bjfl9cg1g8j3Mx72g0Na5","Our Day Will Come: The Very Best Of Ruby And The Romantics","spotify:artist:7y0ngZzIllkP8ZOqgTKQFc","Ruby And The Romantics","2002-03-07","https://i.scdn.co/image/ab67616d0000b27338fbd750f418e0d1e1b076a8","1","4","150586","https://p.scdn.co/mp3-preview/7cd660e0cb1207ee929970afbf34721c125d3030?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMC16219974","spotify:user:bradnumber1","2021-08-08T09:26:31Z","rhythm and blues","0.466","0.455","5","-9.531","0","0.0269","0.756","0.00000145","0.148","0.644","93.123","3","","Universal Music Group","C © 2002 UMG Recordings, Inc., P A Geffen Records Release; ℗ 2002 UMG Recordings, Inc."
"spotify:track:2mc3KhEpFAh8saVFVNb1hC","Don't Stop Movin'","spotify:artist:0HNGrIbq1ZNO2mTp3tMW4L","S Club","spotify:album:1JXF1JKw7WPhqvBO8t8oPl","Sunshine","spotify:artist:0HNGrIbq1ZNO2mTp3tMW4L","S Club","2001-01-01","https://i.scdn.co/image/ab67616d0000b2739b9307a5f9457fea11799613","1","1","235626","https://p.scdn.co/mp3-preview/27a965d70596a7c7b3e404a39a7951eafa0358aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBCVL0100001","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop,dance pop,europop,talent show","0.828","0.676","7","-6.132","1","0.032","0.0358","0","0.0513","0.901","117.041","4","","Universal Music Group","C © 2001 Polydor Ltd. (UK), P ℗ 2001 S Club Ltd."
"spotify:track:3aXuXjIXG5B2jtlsWKLd1l","Everybody's Got To Learn Sometime","spotify:artist:69zRcOlNdSZ17VfIZe4VU3","The Korgis","spotify:album:4aO46CyOYUGvNDG46rDdtj","Don't Look Back: The Very Best of The Korgis","spotify:artist:69zRcOlNdSZ17VfIZe4VU3","The Korgis","2003-08-05","https://i.scdn.co/image/ab67616d0000b273bdf5cfe94ebc4b4f16e858ff","1","11","258665","https://p.scdn.co/mp3-preview/4713917b455948c0bcb5a432a6df16a5322e0f04?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAJE8000325","spotify:user:bradnumber1","2021-08-08T09:26:31Z","classic uk pop","0.369","0.238","1","-14.994","0","0.0269","0.554","0.0425","0.125","0.0578","73.899","4","","Castle Communications","C © 2003 Sanctuary Records Group Ltd., a BMG Company, P ℗ 2003 Sanctuary Records Group Ltd., a BMG Company"
"spotify:track:1f44RQK9175FmceEJmDMQq","Do The Bird","spotify:artist:2NtGOVTuHBMDfR5PMNPBGT","Dee Dee Sharp","spotify:album:2nj3xRuvLlSDlEFPy5kZ6k","It's Mashed Potato Time/Do The Bird","spotify:artist:2NtGOVTuHBMDfR5PMNPBGT","Dee Dee Sharp","1962-01-01","https://i.scdn.co/image/ab67616d0000b273898ebc3172e6f22606ee58d1","1","19","132880","https://p.scdn.co/mp3-preview/905d33b0488666740cc600519de9a13df24699c7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USA176340310","spotify:user:bradnumber1","2021-08-08T09:26:31Z","classic girl group,classic soul,doo-wop,motown,philly soul,rhythm and blues,southern soul","0.649","0.688","2","-5.316","1","0.0449","0.188","0","0.0471","0.945","79.157","4","","ABKCO (US)","C © 2010 ABKCO Music & Records, Inc., P ℗ 2010 ABKCO Music & Records, Inc."
"spotify:track:6q2TZbqEnDh5elzJlQEWwv","A Song For You","spotify:artist:1eEfMU2AhEo7XnKgL7c304","Carpenters","spotify:album:1nA6Exnq2mWD8678q3E4Ov","A Song For You","spotify:artist:1eEfMU2AhEo7XnKgL7c304","Carpenters","1972","https://i.scdn.co/image/ab67616d0000b27375fc0e961ba2028df4787966","1","1","282026","https://p.scdn.co/mp3-preview/3ab09183dd205e100d18abdbc6a90011e667aaf6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USAM17200542","spotify:user:bradnumber1","2021-08-08T09:26:31Z","adult standards,mellow gold,soft rock","0.439","0.205","5","-11.16","1","0.0342","0.826","0.0000443","0.105","0.149","127.905","4","","A&M","C © 1972 UMG Recordings, Inc., P ℗ 1972 UMG Recordings, Inc."
"spotify:track:1cmjxqobVTrgAiJ0btAleN","A Whiter Shade of Pale - Original Single Version","spotify:artist:0GbqW5TJr7n4is453VOY4C","Procol Harum","spotify:album:16cvzyvunqoYiyr6j34ICO","A Whiter Shade of Pale","spotify:artist:0GbqW5TJr7n4is453VOY4C","Procol Harum","1967-05-12","https://i.scdn.co/image/ab67616d0000b2734721b751021dc90a24c65ccf","1","1","248946","https://p.scdn.co/mp3-preview/591373b10611d4c2cdf98a1cb2f8db6cc6bb18e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","GBBWX0701000","spotify:user:bradnumber1","2021-08-08T09:26:31Z","album rock,art rock,blues rock,british invasion,classic rock,country rock,folk rock,mellow gold,progressive rock,psychedelic rock,singer-songwriter,symphonic rock","0.249","0.66","0","-6.905","1","0.0342","0.504","0.0026","0.0891","0.435","149.813","4","","Fly Records","C (C) 2017 Bucks Records Limited, P (P) 2017 Bucks Records Limited"
"spotify:track:4OoYfejHABzYe2mG8p5s8b","Higher (feat. iann dior)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:6ASri4ePR7RlsvIQgWPJpS","Clean Bandit, iann dior","spotify:album:78MU91n8U1OTN0Co9OgQHw","Higher (feat. iann dior)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:6ASri4ePR7RlsvIQgWPJpS","Clean Bandit, iann dior","2021-01-29","https://i.scdn.co/image/ab67616d0000b2734628636f03999328ba098839","1","1","203953","https://p.scdn.co/mp3-preview/00bfc5aa665bb7c97fea3d7bbab921b67f8720fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBAHS2001165","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,uk dance,uk funky,melodic rap","0.716","0.736","1","-5.18","0","0.0363","0.336","0.000014","0.137","0.542","104.018","4","","Atlantic Records UK","C An Atlantic Records UK release, © 2021 Warner Music UK Limited., P An Atlantic Records UK release., ℗ 2021 Warner Music UK Limited."
"spotify:track:4JHIOQE4nAtUSfGuzDLjYa","Send My Love (To Your New Lover)","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","spotify:album:1vlKTObVibnwWkJXWXIcH3","Send My Love (To Your New Lover)","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","2016-05-16","https://i.scdn.co/image/ab67616d0000b2734942f98715376ba6648dd082","1","1","223078","https://p.scdn.co/mp3-preview/454f693eeb9b383539f5d26ecdc7cd44c6d20292?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBBKS1500215","spotify:user:bradnumber1","2021-08-08T09:26:31Z","british soul,pop,pop soul,uk pop","0.688","0.532","6","-8.361","0","0.0875","0.0356","0.00000308","0.172","0.565","164.068","4","","XL Recordings","C 2016 XL Recordings Limited., P 2016 XL Recordings Limited."
"spotify:track:0385HqYimoTQaHZP17KwG1","We Found Love (feat. Rihanna)","spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Calvin Harris, Rihanna","spotify:album:7w19PFbxAjwZ7UVNp9z0uT","18 Months","spotify:artist:7CajNmpbOovFoOoasH2HaY","Calvin Harris","2012-10-29","https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b","1","4","215520","https://p.scdn.co/mp3-preview/3067667dfd88c43dbe49d977a03d7158cd02a06b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBARL1201387","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,edm,electro house,house,pop,progressive house,uk dance,barbadian pop,pop,urban contemporary","0.738","0.776","1","-4.808","1","0.0392","0.0234","0.0018","0.0775","0.608","127.984","4","","Columbia","P (P) 2012 Sony Music Entertainment UK Limited"
"spotify:track:7DjHbZFUdDtuklH6nfXoaL","What's Love Got To Do With It","spotify:artist:2B4ZHz4QDWJTXPFPgO5peE, spotify:artist:266SmBZTt4zRzaKEANWbfQ","Warren G, Adina Howard","spotify:album:59JiwsQ9p5dJWWcBEGB5Np","Take A Look Over Your Shoulder (Reality)","spotify:artist:2B4ZHz4QDWJTXPFPgO5peE","Warren G","1997-03-25","https://i.scdn.co/image/ab67616d0000b273f785821a6fee83079b99062b","1","16","255040","https://p.scdn.co/mp3-preview/b37582e54078aa5bc72652773affb461591ea322?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","USRL19700026","spotify:user:bradnumber1","2021-08-08T09:26:31Z","g funk,gangster rap,hardcore hip hop,hip hop,west coast rap,contemporary r&b,r&b","0.887","0.547","1","-9.474","1","0.264","0.205","0","0.176","0.592","96.847","4","","RAL (Rush Associated Label)","C © 1997 Mercury Records Limited, P ℗ 1997 UMG Recordings, Inc."
"spotify:track:5CKHhg31HcYYhwUeeGqvhq","I Wish I Knew How It Would Feel to Be Free","spotify:artist:7G1GBhoKtEPnP86X2PvEYO","Nina Simone","spotify:album:2miVfa78vOd0o8Vbsgd7g3","Silk & Soul (Expanded Edition)","spotify:artist:7G1GBhoKtEPnP86X2PvEYO","Nina Simone","1967","https://i.scdn.co/image/ab67616d0000b2730cf2e3d1e85c5bd6d7bedee0","1","6","188613","https://p.scdn.co/mp3-preview/b6cb6b1dfca83eee8f7e852143b8fe6084027164?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USRC10503463","spotify:user:bradnumber1","2021-08-08T09:26:31Z","jazz blues,neo soul,soul,soul jazz,torch song,vocal jazz","0.687","0.51","10","-8.501","1","0.076","0.745","0","0.117","0.666","122.253","4","","RCA/Legacy","P Originally Recorded 1967 & 1969. All rights reserved by Sony Music Entertainment; Compilation (P) 2006 Sony Music Entertainment"
"spotify:track:4FSm0Ca6Hzd7Vx7TpSfcSy","Arabella","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:6645HGh7ZOZSUTpqW9iYLR","AM","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2013-01-01","https://i.scdn.co/image/ab67616d0000b2730acf7f2eefe5bd36efbc26b4","1","4","207356","https://p.scdn.co/mp3-preview/974bb8b08005bbc3c38a3b1389debf8e51fa1f20?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBCEL1300365","spotify:user:bradnumber1","2021-08-08T09:26:31Z","garage rock,modern rock,permanent wave,rock,sheffield indie","0.579","0.558","2","-6.986","1","0.0895","0.0202","0.00000126","0.212","0.506","179.949","4","","EMI Recorded Music Australia Pty Ltd","C © 2013 Domino Recording Company Ltd, P ℗ 2013 Domino Recording Company Ltd, under exclusive licence to EMI Recorded Music Australia Pty Ltd"
"spotify:track:0DIcd7djiVGT4RYbTIlsoJ","Wasn't Expecting That","spotify:artist:1jhdZdzOd4TJLAHqQdkUND","Jamie Lawson","spotify:album:0xgnGJbAUWGc89cevj0NUh","Jamie Lawson","spotify:artist:1jhdZdzOd4TJLAHqQdkUND","Jamie Lawson","2015-10-09","https://i.scdn.co/image/ab67616d0000b273c981a537f52d545aa8658e94","1","1","201295","https://p.scdn.co/mp3-preview/b88057a968c652439c5f83c10079f7af1992cb88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GBAHS1500140","spotify:user:bradnumber1","2021-08-08T09:26:31Z","devon indie,indie anthem-folk","0.683","0.367","6","-7.865","1","0.0626","0.712","0.0000046","0.105","0.339","91.006","4","","Gingerbread Man Records","C © 2015 Gingerbread Man Records, an Atlantic Records UK / Warner Music Group Company, P ℗ 2015 Gingerbread Man Records, an Atlantic Records UK / Warner Music Group Company"
"spotify:track:14Hj66f28iP94FpQp8i20J","In A Big Country","spotify:artist:1h8YIw9HLr6E8gdXVDRbVJ","Big Country","spotify:album:5zXljJAoxFJzdKytvGomea","The Crossing","spotify:artist:1h8YIw9HLr6E8gdXVDRbVJ","Big Country","1983-07-15","https://i.scdn.co/image/ab67616d0000b2733eaf9bb7860de8e393b06144","1","1","285200","https://p.scdn.co/mp3-preview/c901903325a90d8ffc91be8df18a563dbcac09f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBF088300765","spotify:user:bradnumber1","2021-08-08T09:26:31Z","new romantic,new wave,new wave pop,scottish new wave,scottish rock","0.617","0.724","4","-9.067","1","0.0354","0.00253","0.00529","0.0594","0.827","126.378","4","","Universal Music Group","C © 1996 Mercury Records Limited, P ℗ 1996 Mercury Records Limited"
"spotify:track:11Hzn4toShJ4U57Jrj4H0y","Be Good Johnny","spotify:artist:0f3EsoviYnRKTkmayI3cux","Men At Work","spotify:album:6GYIy1SuhPDrugCZ5yNeQy","The Best Of Men At Work: Contraband","spotify:artist:0f3EsoviYnRKTkmayI3cux","Men At Work","1996-02-01","https://i.scdn.co/image/ab67616d0000b273d6a1f7a12629154fa274631f","1","11","213573","https://p.scdn.co/mp3-preview/a0bb8a099ca5a4abaab70d25c948eaf7dd84efed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USSM18100059","spotify:user:bradnumber1","2021-08-08T09:26:31Z","album rock,australian rock,classic rock,hard rock,mellow gold,new romantic,new wave,new wave pop,rock,soft rock","0.596","0.827","7","-6.037","1","0.0736","0.0788","0.00699","0.122","0.508","151.588","4","","Columbia","P (P) 1996 Sony Music Entertainment Inc."
